episode,epoch,reward,confidence,value,policy_loss,value_loss,total_loss,grad_norm,time0,19,0,0.032,0.204,-0.866,0.045,-0.885,tensor(3.1385),0.20,19,0,0.032,0.204,-0.866,0.045,-0.885,tensor(3.1385),0.2
1702,63,1,0.144,0.545,0.051,0.203,0.149,tensor(1.1747),1206.6
1703,20,0,0.054,0.463,-0.082,0.001,-0.121,tensor(0.0984),1206.7
1703,40,0,0.073,0.422,0.017,0.0,-0.018,tensor(0.0526),1206.8
1703,60,0,0.112,0.446,0.096,0.001,0.069,tensor(0.1243),1206.8
1703,70,1,0.185,0.425,0.339,0.308,0.484,tensor(1.6533),1206.8
1704,19,0,0.04,0.511,-0.098,0.003,-0.137,tensor(0.1693),1206.9
1704,39,0,0.052,0.527,-0.139,0.002,-0.175,tensor(0.1346),1206.9
1704,59,0,0.063,0.549,-0.091,0.001,-0.122,tensor(0.1220),1207.0
1704,69,1,0.12,0.599,0.464,0.145,0.523,tensor(1.3751),1207.0
1705,20,0,0.05,0.414,-0.334,0.009,-0.369,tensor(0.3018),1207.1
1705,40,0,0.063,0.355,-0.043,0.0,-0.078,tensor(0.0528),1207.2
1705,60,0,0.107,0.349,-0.099,0.002,-0.124,tensor(0.1340),1207.2
1705,64,1,0.155,0.331,0.524,0.441,0.742,tensor(3.6517),1207.2
1706,19,0,0.042,0.486,0.058,0.0,0.018,tensor(0.0630),1207.3
1706,39,0,0.062,0.546,-0.046,0.001,-0.081,tensor(0.0825),1207.3
1706,59,0,0.092,0.545,-0.007,0.001,-0.034,tensor(0.0445),1207.4
1706,65,1,0.141,0.527,0.233,0.215,0.333,tensor(1.5401),1207.4
1707,20,0,0.047,0.429,-0.037,0.001,-0.076,tensor(0.0659),1207.5
1707,40,0,0.064,0.419,-0.034,0.0,-0.069,tensor(0.0496),1207.5
1707,60,0,0.111,0.433,0.096,0.001,0.073,tensor(0.1355),1207.6
1707,64,1,0.161,0.447,0.03,0.3,0.178,tensor(1.2371),1207.6
1708,19,0,0.055,0.55,0.09,0.002,0.051,tensor(0.1342),1207.7
1708,39,0,0.065,0.67,-0.303,0.007,-0.336,tensor(0.2783),1207.7
1708,59,0,0.095,0.656,-0.031,0.0,-0.059,tensor(0.0489),1207.8
1708,67,1,0.158,0.7,0.232,0.081,0.264,tensor(0.9548),1207.8
1709,20,0,0.044,0.429,-0.181,0.003,-0.219,tensor(0.1779),1207.8
1709,40,0,0.056,0.445,0.091,0.001,0.055,tensor(0.0934),1207.9
1709,60,0,0.076,0.425,-0.043,0.001,-0.072,tensor(0.0866),1208.0
1709,70,0,0.146,0.421,-0.319,0.177,-0.24,tensor(1.3599),1208.0
1710,19,0,0.049,0.543,0.121,0.002,0.082,tensor(0.1388),1208.0
1710,39,0,0.055,0.6,-0.286,0.008,-0.319,tensor(0.2794),1208.1
1710,59,0,0.08,0.557,-0.101,0.002,-0.129,tensor(0.1458),1208.2
1710,67,1,0.138,0.576,0.25,0.168,0.324,tensor(1.3051),1208.2
1711,20,0,0.047,0.477,0.201,0.003,0.163,tensor(0.1784),1208.2
1711,40,0,0.062,0.517,0.098,0.001,0.063,tensor(0.1134),1208.3
1711,60,0,0.098,0.564,-0.063,0.001,-0.089,tensor(0.0734),1208.4
1711,68,1,0.167,0.567,0.249,0.174,0.33,tensor(1.3322),1208.4
1712,19,0,0.048,0.516,0.172,0.005,0.134,tensor(0.1974),1208.4
1712,39,0,0.056,0.648,-0.367,0.01,-0.397,tensor(0.3380),1208.5
1712,59,0,0.126,0.662,-0.012,0.0,-0.034,tensor(0.0431),1208.5
1712,61,0,0.153,0.709,-0.0,0.503,0.251,tensor(1.4923),1208.6
1713,20,0,0.056,0.483,0.197,0.003,0.16,tensor(0.1807),1208.6
1713,40,0,0.066,0.561,0.064,0.0,0.029,tensor(0.0741),1208.7
1713,60,0,0.106,0.57,0.03,0.0,0.003,tensor(0.0444),1208.7
1713,68,1,0.181,0.57,0.23,0.173,0.31,tensor(1.4073),1208.8
1714,19,0,0.049,0.598,-0.234,0.004,-0.272,tensor(0.2069),1208.8
1714,39,0,0.07,0.597,0.02,0.001,-0.015,tensor(0.0860),1208.9
1714,59,0,0.086,0.666,-0.009,0.0,-0.039,tensor(0.0550),1208.9
1714,71,1,0.16,0.707,0.268,0.072,0.293,tensor(0.7938),1209.0
1715,20,0,0.046,0.551,0.254,0.007,0.218,tensor(0.2628),1209.0
1715,40,0,0.062,0.651,-0.043,0.0,-0.078,tensor(0.0624),1209.1
1715,60,0,0.102,0.698,-0.078,0.001,-0.103,tensor(0.1047),1209.1
1715,64,1,0.144,0.699,0.077,0.088,0.117,tensor(0.9223),1209.1
1716,19,0,0.044,0.522,0.03,0.001,-0.01,tensor(0.0874),1209.2
1716,39,0,0.058,0.579,0.0,0.0,-0.036,tensor(0.0398),1209.3
1716,59,0,0.084,0.588,-0.278,0.01,-0.302,tensor(0.3322),1209.3
1716,67,1,0.159,0.555,0.197,0.185,0.283,tensor(1.2506),1209.3
1717,20,0,0.043,0.557,-0.142,0.002,-0.181,tensor(0.1311),1209.4
1717,40,0,0.055,0.489,0.139,0.002,0.105,tensor(0.1482),1209.5
1717,60,0,0.087,0.532,0.017,0.0,-0.011,tensor(0.0442),1209.5
1717,68,1,0.149,0.545,0.288,0.194,0.376,tensor(1.3961),1209.6
1718,19,0,0.043,0.536,-0.218,0.004,-0.256,tensor(0.1993),1209.6
1718,39,0,0.053,0.52,-0.236,0.005,-0.271,tensor(0.2321),1209.7
1718,59,0,0.073,0.494,0.046,0.0,0.017,tensor(0.0636),1209.7
1718,69,1,0.139,0.515,0.524,0.218,0.621,tensor(1.7123),1209.8
1719,20,0,0.042,0.562,-0.094,0.001,-0.134,tensor(0.0989),1209.8
1719,40,0,0.058,0.586,0.117,0.001,0.082,tensor(0.1187),1209.9
1719,60,0,0.092,0.647,-0.098,0.002,-0.126,tensor(0.1282),1209.9
1719,68,1,0.161,0.648,0.431,0.114,0.479,tensor(1.3044),1209.9
1720,19,0,0.041,0.6,-0.084,0.001,-0.124,tensor(0.0876),1210.0
1720,39,0,0.051,0.594,0.057,0.001,0.021,tensor(0.0951),1210.1
1720,59,0,0.082,0.698,-0.219,0.006,-0.243,tensor(0.2527),1210.1
1720,65,-1,0.145,0.662,-0.522,2.73,0.839,tensor(4.8669),1210.1
1721,20,0,0.052,0.568,0.016,0.001,-0.023,tensor(0.0721),1210.2
1721,40,0,0.063,0.592,-0.043,0.0,-0.078,tensor(0.0634),1210.3
1721,60,0,0.106,0.591,-0.007,0.0,-0.033,tensor(0.0458),1210.3
1721,66,1,0.164,0.602,0.114,0.151,0.183,tensor(1.0669),1210.3
1722,19,0,0.056,0.586,-0.379,0.01,-0.414,tensor(0.3305),1210.4
1722,39,0,0.069,0.61,-0.237,0.004,-0.271,tensor(0.2161),1210.5
1722,59,0,0.093,0.617,-0.123,0.002,-0.151,tensor(0.1382),1210.5
1722,67,1,0.155,0.666,0.354,0.102,0.395,tensor(1.1670),1210.5
1723,20,0,0.044,0.582,0.34,0.011,0.306,tensor(0.3299),1210.6
1723,40,0,0.056,0.635,0.047,0.001,0.011,tensor(0.0851),1210.7
1723,60,0,0.091,0.645,0.09,0.001,0.064,tensor(0.1095),1210.7
1723,64,-1,0.146,0.71,-0.0,2.905,1.453,tensor(3.4939),1210.7
1724,19,0,0.048,0.605,-0.008,0.001,-0.047,tensor(0.0617),1210.8
1724,39,0,0.061,0.648,-0.207,0.004,-0.241,tensor(0.2119),1210.8
1724,59,0,0.093,0.681,-0.115,0.001,-0.143,tensor(0.1235),1210.9
1724,67,1,0.153,0.685,0.315,0.091,0.351,tensor(1.3421),1210.9
1725,20,0,0.04,0.558,0.047,0.001,0.008,tensor(0.0933),1211.0
1725,40,0,0.051,0.519,-0.121,0.001,-0.156,tensor(0.1159),1211.0
1725,60,0,0.078,0.491,-0.129,0.002,-0.156,tensor(0.1486),1211.1
1725,68,-1,0.135,0.489,-0.989,2.172,0.087,tensor(4.7014),1211.1
1726,19,0,0.043,0.524,0.073,0.003,0.035,tensor(0.1379),1211.2
1726,39,0,0.058,0.58,0.053,0.0,0.017,tensor(0.0630),1211.3
1726,59,0,0.088,0.635,-0.147,0.002,-0.175,tensor(0.1598),1211.3
1726,67,1,0.146,0.67,0.327,0.099,0.366,tensor(1.0596),1211.3
1727,20,0,0.057,0.487,-0.083,0.001,-0.122,tensor(0.0912),1211.4
1727,40,0,0.074,0.518,0.007,0.0,-0.028,tensor(0.0352),1211.5
1727,60,0,0.12,0.499,0.009,0.001,-0.016,tensor(0.0681),1211.5
1727,64,0,0.168,0.511,-0.051,0.262,0.078,tensor(1.3197),1211.5
1728,19,0,0.042,0.574,-0.222,0.005,-0.26,tensor(0.2108),1211.6
1728,39,0,0.059,0.59,-0.045,0.001,-0.08,tensor(0.0819),1211.6
1728,59,0,0.09,0.607,-0.269,0.01,-0.291,tensor(0.3283),1211.7
1728,65,1,0.15,0.581,0.13,0.167,0.208,tensor(1.1794),1211.7
1729,20,0,0.043,0.492,-0.031,0.002,-0.07,tensor(0.1166),1211.8
1729,40,0,0.053,0.487,0.043,0.001,0.009,tensor(0.0798),1211.8
1729,60,0,0.101,0.539,-0.085,0.001,-0.108,tensor(0.1005),1211.9
1729,64,1,0.142,0.543,0.132,0.205,0.23,tensor(1.4848),1211.9
1730,19,0,0.046,0.503,-0.022,0.002,-0.061,tensor(0.1277),1211.9
1730,39,0,0.053,0.496,0.001,0.001,-0.035,tensor(0.0699),1212.0
1730,59,0,0.085,0.602,-0.05,0.001,-0.077,tensor(0.0751),1212.1
1730,63,1,0.137,0.636,0.021,0.129,0.084,tensor(0.8558),1212.1
1731,20,0,0.052,0.439,0.123,0.001,0.084,tensor(0.1093),1212.1
1731,40,0,0.055,0.525,-0.06,0.001,-0.095,tensor(0.0970),1212.2
1731,60,0,0.106,0.526,-0.09,0.002,-0.114,tensor(0.1153),1212.3
1731,62,1,0.134,0.501,0.0,0.249,0.125,tensor(1.1627),1212.3
1732,19,0,0.039,0.498,-0.001,0.001,-0.041,tensor(0.0896),1212.3
1732,39,0,0.054,0.559,-0.131,0.002,-0.166,tensor(0.1346),1212.4
1732,59,0,0.088,0.592,-0.048,0.0,-0.075,tensor(0.0643),1212.4
1732,63,1,0.141,0.62,0.018,0.141,0.086,tensor(0.8736),1212.5
1733,20,0,0.037,0.497,-0.022,0.001,-0.061,tensor(0.0982),1212.5
1733,40,0,0.051,0.57,-0.02,0.001,-0.056,tensor(0.0560),1212.6
1733,60,0,0.075,0.575,-0.204,0.007,-0.229,tensor(0.2561),1212.6
1733,68,1,0.136,0.497,0.4,0.238,0.511,tensor(1.6282),1212.6
1734,19,0,0.041,0.539,-0.113,0.001,-0.153,tensor(0.1131),1212.7
1734,39,0,0.048,0.614,-0.063,0.0,-0.099,tensor(0.0685),1212.8
1734,59,0,0.075,0.626,-0.139,0.003,-0.164,tensor(0.1715),1212.8
1734,67,1,0.149,0.628,0.176,0.127,0.234,tensor(1.1478),1212.8
1735,20,0,0.047,0.48,-0.13,0.002,-0.168,tensor(0.1398),1212.9
1735,40,0,0.06,0.529,-0.037,0.0,-0.073,tensor(0.0580),1213.0
1735,60,0,0.102,0.55,-0.08,0.001,-0.105,tensor(0.1091),1213.0
1735,64,-1,0.151,0.548,-0.148,2.38,1.039,tensor(3.8348),1213.0
1736,19,0,0.038,0.554,0.214,0.007,0.178,tensor(0.2433),1213.1
1736,39,0,0.046,0.612,-0.191,0.003,-0.226,tensor(0.1786),1213.1
1736,59,0,0.076,0.628,-0.15,0.003,-0.175,tensor(0.1943),1213.2
1736,65,1,0.132,0.642,0.321,0.121,0.374,tensor(1.6449),1213.2
1737,20,0,0.047,0.406,0.253,0.005,0.216,tensor(0.2214),1213.3
1737,40,0,0.057,0.472,0.058,0.001,0.023,tensor(0.0846),1213.3
1737,60,0,0.109,0.491,-0.074,0.002,-0.097,tensor(0.1157),1213.4
1737,64,1,0.163,0.486,0.0,0.259,0.129,tensor(1.1263),1213.4
1738,19,0,0.055,0.55,-0.137,0.003,-0.175,tensor(0.1589),1213.5
1738,39,0,0.058,0.612,-0.144,0.001,-0.18,tensor(0.1258),1213.5
1738,59,0,0.078,0.64,-0.28,0.009,-0.305,tensor(0.3104),1213.6
1738,65,1,0.135,0.595,0.255,0.157,0.326,tensor(1.3284),1213.6
1739,20,0,0.044,0.57,0.115,0.003,0.077,tensor(0.1605),1213.7
1739,40,0,0.054,0.603,-0.305,0.009,-0.336,tensor(0.3061),1213.7
1739,60,0,0.088,0.598,0.003,0.0,-0.025,tensor(0.0375),1213.8
1739,66,1,0.134,0.613,0.218,0.142,0.281,tensor(1.3616),1213.8
1740,19,0,0.039,0.53,0.022,0.001,-0.018,tensor(0.0896),1213.9
1740,39,0,0.051,0.584,-0.277,0.006,-0.311,tensor(0.2576),1213.9
1740,59,0,0.083,0.582,-0.086,0.001,-0.113,tensor(0.1133),1214.0
1740,67,0,0.145,0.59,-0.392,0.348,-0.227,tensor(1.9017),1214.0
1741,20,0,0.052,0.447,0.11,0.001,0.071,tensor(0.1057),1214.1
1741,40,0,0.063,0.478,-0.094,0.001,-0.129,tensor(0.1005),1214.1
1741,60,0,0.086,0.46,0.024,0.0,-0.005,tensor(0.0550),1214.2
1741,66,0,0.145,0.412,-0.198,0.17,-0.12,tensor(1.2836),1214.2
1742,19,0,0.038,0.532,0.053,0.001,0.013,tensor(0.0866),1214.3
1742,39,0,0.051,0.627,-0.184,0.003,-0.219,tensor(0.1671),1214.3
1742,59,0,0.084,0.585,-0.188,0.004,-0.214,tensor(0.2191),1214.4
1742,63,1,0.136,0.556,0.029,0.193,0.123,tensor(1.0521),1214.4
1743,20,0,0.044,0.516,0.13,0.003,0.091,tensor(0.1589),1214.4
1743,40,0,0.063,0.524,-0.14,0.004,-0.173,tensor(0.1793),1214.5
1743,60,0,0.099,0.507,0.038,0.0,0.012,tensor(0.0564),1214.6
1743,66,-1,0.16,0.535,-0.787,2.325,0.371,tensor(5.2910),1214.6
1744,19,0,0.049,0.549,0.264,0.007,0.228,tensor(0.2570),1214.6
1744,39,0,0.053,0.645,-0.094,0.001,-0.13,tensor(0.1004),1214.7
1744,59,0,0.071,0.642,-0.083,0.001,-0.112,tensor(0.0995),1214.8
1744,71,1,0.155,0.649,0.36,0.107,0.402,tensor(1.0547),1214.8
1745,20,0,0.041,0.446,0.15,0.002,0.111,tensor(0.1484),1214.8
1745,40,0,0.05,0.517,-0.072,0.001,-0.108,tensor(0.0719),1214.9
1745,60,0,0.073,0.451,-0.143,0.002,-0.172,tensor(0.1463),1215.0
1745,72,0,0.158,0.437,-0.455,0.191,-0.371,tensor(1.3417),1215.0
1746,19,0,0.042,0.426,0.056,0.003,0.017,tensor(0.1497),1215.1
1746,39,0,0.056,0.583,-0.028,0.001,-0.064,tensor(0.0631),1215.1
1746,59,0,0.084,0.654,0.017,0.0,-0.01,tensor(0.0385),1215.2
1746,67,1,0.156,0.698,0.293,0.082,0.328,tensor(0.9368),1215.2
1747,20,0,0.039,0.511,0.024,0.001,-0.016,tensor(0.0662),1215.3
1747,40,0,0.052,0.488,0.09,0.001,0.054,tensor(0.0917),1215.3
1747,60,0,0.083,0.501,-0.024,0.001,-0.051,tensor(0.0900),1215.4
1747,66,-1,0.148,0.485,-1.741,2.176,-0.658,tensor(5.8329),1215.4
1748,19,0,0.042,0.513,0.04,0.001,0.001,tensor(0.0808),1215.4
1748,39,0,0.06,0.659,-0.156,0.002,-0.19,tensor(0.1533),1215.5
1748,59,0,0.104,0.663,-0.03,0.0,-0.056,tensor(0.0592),1215.6
1748,63,1,0.158,0.705,0.0,0.084,0.042,tensor(0.6327),1215.6
1749,20,0,0.041,0.44,0.021,0.001,-0.019,tensor(0.0854),1215.6
1749,40,0,0.049,0.416,-0.122,0.004,-0.156,tensor(0.1698),1215.7
1749,60,0,0.079,0.342,-0.035,0.0,-0.063,tensor(0.0567),1215.7
1749,66,1,0.139,0.315,0.299,0.456,0.522,tensor(2.1675),1215.8
1750,19,0,0.043,0.437,-0.085,0.002,-0.124,tensor(0.1398),1215.8
1750,39,0,0.053,0.447,-0.044,0.0,-0.08,tensor(0.0548),1215.9
1750,59,0,0.093,0.466,-0.034,0.0,-0.061,tensor(0.0440),1216.0
1750,65,1,0.147,0.495,0.192,0.245,0.308,tensor(1.5753),1216.0
1751,20,0,0.042,0.422,-0.038,0.002,-0.078,tensor(0.1099),1216.0
1751,40,0,0.054,0.393,0.324,0.009,0.293,tensor(0.3246),1216.1
1751,60,0,0.114,0.546,-0.022,0.001,-0.046,tensor(0.0689),1216.1
1751,64,1,0.159,0.556,0.078,0.192,0.17,tensor(1.2916),1216.2
1752,19,0,0.047,0.413,-0.537,0.021,-0.566,tensor(0.4793),1216.2
1752,39,0,0.054,0.399,-0.009,0.001,-0.044,tensor(0.0974),1216.3
1752,59,0,0.08,0.512,0.015,0.002,-0.012,tensor(0.1097),1216.3
1752,67,1,0.153,0.568,0.242,0.174,0.322,tensor(1.4369),1216.4
1753,20,0,0.05,0.394,0.138,0.002,0.1,tensor(0.1216),1216.4
1753,40,0,0.073,0.493,0.084,0.001,0.05,tensor(0.1036),1216.5
1753,60,1,0.156,0.522,0.684,0.191,0.76,tensor(1.2734),1216.5
1754,19,0,0.041,0.555,-0.175,0.003,-0.214,tensor(0.1768),1216.6
1754,39,0,0.052,0.563,0.107,0.001,0.071,tensor(0.1192),1216.6
1754,59,0,0.072,0.616,-0.233,0.007,-0.258,tensor(0.2886),1216.7
1754,69,1,0.13,0.635,0.55,0.119,0.598,tensor(1.4538),1216.7
1755,20,0,0.04,0.46,0.119,0.002,0.081,tensor(0.1321),1216.8
1755,40,0,0.055,0.451,-0.021,0.002,-0.056,tensor(0.1156),1216.8
1755,60,0,0.087,0.432,0.006,0.001,-0.021,tensor(0.0643),1216.9
1755,68,-1,0.159,0.452,-1.372,2.067,-0.345,tensor(5.4832),1216.9
1756,19,0,0.047,0.515,-0.227,0.004,-0.266,tensor(0.2049),1217.0
1756,39,0,0.057,0.582,-0.061,0.001,-0.097,tensor(0.0730),1217.0
1756,59,0,0.076,0.554,0.042,0.002,0.013,tensor(0.1134),1217.1
1756,69,1,0.137,0.623,0.393,0.128,0.444,tensor(1.2534),1217.1
1757,20,0,0.049,0.488,0.025,0.001,-0.015,tensor(0.0729),1217.2
1757,40,0,0.058,0.472,0.098,0.001,0.063,tensor(0.0964),1217.2
1757,60,0,0.09,0.515,-0.068,0.001,-0.096,tensor(0.0925),1217.3
1757,68,0,0.165,0.479,-0.375,0.229,-0.267,tensor(1.4971),1217.3
1758,19,0,0.049,0.493,0.018,0.002,-0.021,tensor(0.1229),1217.4
1758,39,0,0.068,0.509,-0.108,0.001,-0.142,tensor(0.1210),1217.4
1758,59,0,0.114,0.536,-0.036,0.0,-0.06,tensor(0.0617),1217.5
1758,63,1,0.161,0.547,0.059,0.201,0.156,tensor(1.1957),1217.5
1759,20,0,0.041,0.516,0.007,0.001,-0.033,tensor(0.1013),1217.6
1759,40,0,0.056,0.527,-0.057,0.0,-0.093,tensor(0.0613),1217.6
1759,60,0,0.085,0.538,-0.071,0.001,-0.099,tensor(0.0922),1217.7
1759,66,1,0.141,0.496,0.366,0.244,0.481,tensor(1.7865),1217.7
1760,19,0,0.042,0.474,-0.472,0.016,-0.504,tensor(0.4260),1217.8
1760,39,0,0.058,0.505,-0.052,0.0,-0.087,tensor(0.0666),1217.8
1760,59,0,0.094,0.633,-0.117,0.002,-0.143,tensor(0.1583),1217.9
1760,67,1,0.148,0.638,0.346,0.12,0.397,tensor(1.3237),1217.9
1761,20,0,0.039,0.409,0.095,0.001,0.056,tensor(0.0950),1218.0
1761,40,0,0.05,0.486,-0.046,0.0,-0.082,tensor(0.0616),1218.0
1761,60,0,0.085,0.515,-0.103,0.002,-0.13,tensor(0.1365),1218.1
1761,66,1,0.144,0.502,0.218,0.238,0.331,tensor(1.6213),1218.1
1762,19,0,0.046,0.475,0.226,0.009,0.191,tensor(0.2764),1218.1
1762,39,0,0.063,0.634,-0.113,0.001,-0.148,tensor(0.1063),1218.2
1762,59,0,0.09,0.624,-0.129,0.003,-0.157,tensor(0.1589),1218.3
1762,69,1,0.158,0.661,0.258,0.102,0.299,tensor(1.0219),1218.3
1763,20,0,0.044,0.507,0.108,0.002,0.069,tensor(0.1397),1218.3
1763,40,0,0.053,0.553,-0.281,0.009,-0.312,tensor(0.3088),1218.4
1763,60,0,0.091,0.378,-0.176,0.006,-0.202,tensor(0.2494),1218.5
1763,72,1,0.171,0.39,0.598,0.342,0.757,tensor(1.8469),1218.5
1764,19,0,0.042,0.542,-0.054,0.002,-0.092,tensor(0.1287),1218.6
1764,39,0,0.056,0.637,-0.389,0.013,-0.418,tensor(0.3886),1218.6
1764,59,0,0.136,0.575,-0.121,0.003,-0.141,tensor(0.1815),1218.7
1764,61,1,0.163,0.565,0.0,0.189,0.094,tensor(1.0317),1218.7
1765,20,0,0.052,0.545,-0.04,0.001,-0.079,tensor(0.0828),1218.7
1765,40,0,0.063,0.421,-0.069,0.005,-0.102,tensor(0.1846),1218.8
1765,60,0,0.105,0.385,0.133,0.003,0.108,tensor(0.1782),1218.9
1765,64,1,0.147,0.425,0.271,0.325,0.43,tensor(2.4486),1218.9
1766,19,0,0.037,0.564,0.229,0.006,0.191,tensor(0.2263),1218.9
1766,39,0,0.048,0.689,-0.085,0.001,-0.121,tensor(0.0915),1219.0
1766,59,0,0.083,0.733,-0.067,0.001,-0.093,tensor(0.0847),1219.1
1766,63,1,0.121,0.759,0.183,0.056,0.206,tensor(1.0443),1219.1
1767,20,0,0.053,0.524,-0.236,0.009,-0.271,tensor(0.2939),1219.1
1767,40,0,0.074,0.463,0.238,0.005,0.205,tensor(0.2480),1219.2
1767,60,0,0.096,0.612,0.143,0.003,0.116,tensor(0.1769),1219.3
1767,70,1,0.159,0.661,0.333,0.102,0.373,tensor(1.0275),1219.3
1768,19,0,0.039,0.629,0.09,0.003,0.051,tensor(0.1553),1219.3
1768,39,0,0.057,0.725,-0.244,0.005,-0.277,tensor(0.2297),1219.4
1768,59,0,0.089,0.712,-0.105,0.002,-0.13,tensor(0.1462),1219.5
1768,65,1,0.147,0.701,0.103,0.083,0.139,tensor(0.8058),1219.5
1769,20,0,0.048,0.637,-0.098,0.001,-0.137,tensor(0.1095),1219.5
1769,40,0,0.059,0.602,-0.144,0.003,-0.178,tensor(0.1716),1219.6
1769,60,0,0.097,0.56,-0.075,0.002,-0.1,tensor(0.1250),1219.7
1769,64,1,0.144,0.537,0.074,0.21,0.176,tensor(1.2737),1219.7
1770,19,0,0.058,0.644,-0.166,0.004,-0.204,tensor(0.1876),1219.7
1770,39,0,0.066,0.728,-0.237,0.005,-0.271,tensor(0.2241),1219.8
1770,59,0,0.095,0.739,-0.136,0.003,-0.161,tensor(0.1721),1219.9
1770,67,1,0.165,0.743,0.115,0.059,0.137,tensor(0.6368),1219.9
1771,20,0,0.058,0.604,0.058,0.004,0.021,tensor(0.1645),1219.9
1771,40,0,0.074,0.634,-0.033,0.001,-0.068,tensor(0.0746),1220.0
1771,60,0,0.159,0.651,-0.189,0.004,-0.21,tensor(0.2239),1220.1
1771,62,1,0.185,0.611,0.0,0.151,0.076,tensor(0.8552),1220.1
1772,19,0,0.045,0.758,-0.25,0.006,-0.286,tensor(0.2434),1220.1
1772,39,0,0.058,0.736,-0.261,0.005,-0.294,tensor(0.2315),1220.2
1772,59,0,0.087,0.729,-0.159,0.004,-0.184,tensor(0.1886),1220.2
1772,67,-1,0.17,0.723,-1.17,2.917,0.283,tensor(5.0483),1220.3
1773,20,0,0.053,0.688,-0.042,0.001,-0.081,tensor(0.1013),1220.3
1773,40,0,0.066,0.68,-0.319,0.009,-0.35,tensor(0.3100),1220.4
1773,60,0,0.108,0.649,-0.134,0.002,-0.16,tensor(0.1558),1220.4
1773,66,1,0.174,0.639,0.063,0.123,0.12,tensor(0.8940),1220.4
1774,19,0,0.04,0.628,-0.147,0.004,-0.185,tensor(0.1969),1220.5
1774,39,0,0.045,0.671,-0.194,0.003,-0.229,tensor(0.1716),1220.6
1774,59,0,0.076,0.691,0.032,0.0,0.006,tensor(0.0417),1220.6
1774,65,1,0.128,0.76,0.268,0.053,0.288,tensor(0.9290),1220.7
1775,20,0,0.056,0.607,0.085,0.001,0.046,tensor(0.1011),1220.7
1775,40,0,0.061,0.649,0.008,0.001,-0.028,tensor(0.0832),1220.8
1775,60,0,0.088,0.654,0.002,0.001,-0.028,tensor(0.0593),1220.8
1775,72,0,0.166,0.662,-0.93,0.438,-0.722,tensor(2.7131),1220.9
1776,19,0,0.042,0.615,0.193,0.005,0.156,tensor(0.2067),1220.9
1776,39,0,0.064,0.667,-0.51,0.023,-0.534,tensor(0.5056),1221.0
1776,59,0,0.121,0.615,-0.168,0.005,-0.189,tensor(0.2350),1221.0
1776,65,0,0.187,0.628,-0.099,0.394,0.095,tensor(1.5855),1221.0
1777,20,0,0.043,0.61,0.02,0.0,-0.02,tensor(0.0480),1221.1
1777,40,0,0.06,0.611,-0.166,0.004,-0.199,tensor(0.2047),1221.2
1777,60,0,0.109,0.615,-0.03,0.0,-0.056,tensor(0.0488),1221.2
1777,66,1,0.154,0.628,0.254,0.132,0.312,tensor(1.3428),1221.2
1778,19,0,0.051,0.622,-0.054,0.001,-0.094,tensor(0.0960),1221.3
1778,39,0,0.082,0.675,-0.219,0.004,-0.252,tensor(0.1993),1221.4
1778,59,0,0.125,0.673,-0.301,0.01,-0.321,tensor(0.3423),1221.4
1778,63,-1,0.178,0.612,-0.0,2.582,1.291,tensor(3.6647),1221.4
1779,20,0,0.048,0.555,0.277,0.006,0.24,tensor(0.2407),1221.5
1779,40,0,0.068,0.581,-0.226,0.005,-0.258,tensor(0.2286),1221.6
1779,60,0,0.131,0.493,-0.114,0.002,-0.136,tensor(0.1599),1221.6
1779,64,-1,0.184,0.463,-0.0,2.125,1.063,tensor(3.3247),1221.6
1780,19,0,0.044,0.644,-0.193,0.004,-0.231,tensor(0.1864),1221.7
1780,39,0,0.064,0.625,-0.225,0.004,-0.258,tensor(0.2204),1221.7
1780,59,0,0.11,0.666,-0.081,0.001,-0.105,tensor(0.1078),1221.8
1780,65,0,0.172,0.673,-0.198,0.453,0.024,tensor(1.9429),1221.8
1781,20,0,0.045,0.496,-0.19,0.005,-0.227,tensor(0.2163),1221.9
1781,40,0,0.061,0.429,-0.134,0.002,-0.169,tensor(0.1342),1221.9
1781,60,0,0.126,0.412,0.032,0.0,0.008,tensor(0.0551),1222.0
1781,64,-1,0.179,0.432,-0.0,2.035,1.018,tensor(3.0566),1222.0
1782,19,0,0.052,0.469,-0.283,0.007,-0.32,tensor(0.2604),1222.0
1782,39,0,0.079,0.471,-0.067,0.001,-0.102,tensor(0.0858),1222.1
1782,59,0,0.105,0.505,-0.357,0.015,-0.378,tensor(0.4409),1222.2
1782,67,1,0.16,0.415,0.746,0.326,0.898,tensor(2.0728),1222.2
1783,20,0,0.045,0.519,0.046,0.0,0.007,tensor(0.0626),1222.2
1783,40,0,0.063,0.52,-0.007,0.001,-0.042,tensor(0.0612),1222.3
1783,58,-1,0.159,0.464,-2.48,2.031,-1.483,tensor(4.2665),1222.4
1784,19,0,0.037,0.468,0.099,0.004,0.061,tensor(0.1529),1222.4
1784,39,0,0.044,0.584,-0.4,0.014,-0.43,tensor(0.3992),1222.5
1784,59,0,0.084,0.549,-0.114,0.002,-0.139,tensor(0.1547),1222.5
1784,65,1,0.15,0.574,0.19,0.173,0.273,tensor(1.4294),1222.6
1785,20,0,0.043,0.368,-0.179,0.002,-0.218,tensor(0.1519),1222.6
1785,40,0,0.067,0.358,0.253,0.005,0.22,tensor(0.2334),1222.7
