episode,reward,confidence,policy_loss,value_loss,total_loss,time
29,1,0.12651348791339181,0.6526911854743958,1.8878884315490723,1.591363787651062,7.794904947280884
30,-1,0.16390842784728324,-0.5573012828826904,0.47461551427841187,-0.32718080282211304,8.044498920440674
31,-1,0.1312237996043581,-0.3533538281917572,0.4407588839530945,-0.13835996389389038,8.295872688293457
32,1,0.14200900484095602,0.5461265444755554,1.7928228378295898,1.4376192092895508,8.543437957763672
33,-1,0.1302913044962813,-0.2760799825191498,0.15067404508590698,-0.20868068933486938,8.816406726837158
34,0,0.12321661072117941,0.09214715659618378,0.013852066360414028,0.08699966967105865,9.081546068191528
35,-1,0.14689608934250745,-5.648885093023637e-08,0.22485661506652832,0.11242824792861938,9.340539932250977
36,1,0.13764475818191255,1.0524258613586426,1.5687682628631592,1.828304648399353,9.608643770217896
37,-1,0.14616455598216918,-1.0351202487945557,1.2166684865951538,-0.4368743896484375,9.880056858062744
38,1,0.10024036215070416,2.1142027378082275,2.0232760906219482,3.110426187515259,10.151019096374512
39,1,0.12025810284791766,1.4503735303878784,0.9668870568275452,1.9190582036972046,10.377646923065186
40,0,0.07351948214428765,0.3298805058002472,0.009924964979290962,0.3035842776298523,10.612117767333984
41,-1,0.13359331633699567,-0.9524503946304321,0.49074438214302063,-0.7208712100982666,10.906244993209839
42,-1,0.1450184275292688,-0.689353346824646,0.648793637752533,-0.37602561712265015,11.186007738113403
43,1,0.13218384800899413,2.365083694458008,1.1707134246826172,2.928666591644287,11.439635038375854
44,1,0.1511052847943372,1.4395322799682617,1.3470067977905273,2.1014580726623535,11.724417924880981
45,1,0.12991545055851791,0.5067237019538879,1.296860694885254,1.1497241258621216,11.996431827545166
46,1,0.14331752828189304,0.439390629529953,0.26661187410354614,0.5630788803100586,12.2757248878479
47,1,0.11543528816184483,1.3297275304794312,0.40633296966552734,1.5165719985961914,12.569547891616821
48,1,0.13513788054971135,0.1878548115491867,0.05452891066670418,0.20744562149047852,12.846091747283936
49,0,0.12468894356579492,-0.3552328646183014,0.5987611413002014,-0.06121876835823059,13.12427806854248
50,1,0.16284572980121562,0.24531003832817078,0.04191707819700241,0.25177380442619324,13.419306993484497
51,1,0.13025117545005152,0.19171325862407684,0.04281790927052498,0.2045678049325943,13.866065979003906
52,1,0.14229939303227834,0.1514466106891632,0.02075931616127491,0.15042181313037872,14.151833772659302
53,1,0.12011994495987892,0.21428541839122772,0.0245390422642231,0.2138201743364334,14.44342589378357
54,1,0.13628885873726437,0.1839081048965454,0.027820982038974762,0.1885032057762146,14.736176013946533
55,1,0.1180582784992807,0.32887354493141174,0.09122508764266968,0.36034655570983887,15.027034997940063
56,-1,0.17017525422852486,-2.2413932754261623e-07,3.5352158546447754,1.7676076889038086,15.303550004959106
57,0,0.13593904205730983,-0.7044941782951355,0.6270732879638672,-0.4000228941440582,15.595277786254883
58,0,0.16052456540720803,-0.5166913866996765,0.5271168351173401,-0.2619606554508209,15.892823934555054
59,1,0.1380328488137041,0.2579600214958191,0.11668133735656738,0.30734214186668396,16.193850994110107
60,1,0.13675764722354483,0.17951668798923492,0.19620223343372345,0.272288054227829,16.479037046432495
61,-1,0.15188447112107978,-1.5217915773391724,2.4388678073883057,-0.30710822343826294,16.778911113739014
62,0,0.1872457718210561,-0.2597966194152832,0.32968416810035706,-0.10195408016443253,17.082104921340942
63,-1,0.15225496422499418,-1.7307597488525062e-07,2.1079163551330566,1.0539580583572388,17.366014003753662
64,-1,0.15041818055841658,-1.5590566396713257,1.6387306451797485,-0.7511845827102661,17.674906969070435
65,-1,0.14609982714884812,-0.5894789695739746,0.6882807612419128,-0.25631943345069885,17.9837589263916
66,0,0.11511210144004401,-0.1312795877456665,0.008684046566486359,-0.14256519079208374,18.288078784942627
67,-1,0.16233855903600203,-1.2097015655854193e-07,1.0297831296920776,0.5148914456367493,18.584502696990967
68,1,0.13733366400831276,1.523207187652588,1.6163774728775024,2.319106340408325,18.901138067245483
69,-1,0.14148600823763344,-0.9286240339279175,0.5239623188972473,-0.6772269606590271,19.218618869781494
70,1,0.11724264738815171,1.5345849990844727,1.7596025466918945,2.4031848907470703,19.533081769943237
71,1,0.14352045767009258,1.7468254566192627,1.7455075979232788,2.609102725982666,19.851510763168335
72,-1,0.14039395790961054,-1.1738379001617432,0.9591143727302551,-0.7046530842781067,20.170320987701416
73,0,0.18205709382891655,0.13779744505882263,0.06446220725774765,0.16293658316135406,20.490952014923096
74,0,0.15225747062100303,0.22431692481040955,0.04194260388612747,0.2346683144569397,20.810056924819946
75,1,0.13585392779537608,1.5986237525939941,1.3804194927215576,2.2780139446258545,21.129701852798462
76,1,0.16724956982902117,0.9547844529151917,1.0054001808166504,1.4507122039794922,21.546907901763916
77,1,0.14191380181514165,0.6283435225486755,1.0370630025863647,1.1418908834457397,21.864770889282227
78,-1,0.13613850371364286,-0.3701913058757782,1.0998300313949585,0.1752922534942627,22.18964385986328
79,1,0.1621797453198168,0.9515719413757324,0.918239951133728,1.3985453844070435,22.522177934646606
80,1,0.14569954020348755,1.2879465818405151,0.6664104461669922,1.6065906286239624,22.86807084083557
81,1,0.15494359777692487,0.18833303451538086,0.7178864479064941,0.5426255464553833,23.191833972930908
82,-1,0.12584168453301703,-1.3681206703186035,1.416911244392395,-0.6743921041488647,23.5322208404541
83,-1,0.13190915238331347,-1.585825800895691,1.5695918798446655,-0.8105329275131226,23.860631942749023
84,1,0.12354670423600408,1.313990831375122,0.8782907724380493,1.738632082939148,24.205216884613037
85,-1,0.1518698759815272,-0.5304697155952454,1.5614055395126343,0.24551677703857422,24.540841102600098
86,-1,0.11376371117574828,-1.266512393951416,1.1660089492797852,-0.695706844329834,24.881144762039185
87,-1,0.12016772298198758,-0.606793999671936,1.0221492052078247,-0.10017461329698563,25.214375019073486
88,-1,0.15119062155923424,-0.46566352248191833,0.8171229362487793,-0.061603885143995285,25.5418860912323
89,-1,0.13114465334836176,-0.3192213773727417,0.8704307079315186,0.11125605553388596,25.890307903289795
90,1,0.13398676631706102,0.8595482110977173,1.2416601181030273,1.4695229530334473,26.245401859283447
91,0,0.13591641001403332,0.05229921266436577,0.017203953117132187,0.05366076901555061,26.612700939178467
92,1,0.1262514027101653,1.2847559452056885,1.5472410917282104,2.0471692085266113,26.96872305870056
93,-1,0.15118697265515457,-0.9723217487335205,0.7978026866912842,-0.5852023959159851,27.30809998512268
94,-1,0.13830598475677627,-0.4783443510532379,0.6402410268783569,-0.16615204513072968,27.64060878753662
95,1,0.11404417529702186,0.89860999584198,1.1480642557144165,1.4607555866241455,27.9752299785614
96,1,0.1296326389743222,1.434958815574646,1.28386390209198,2.0635199546813965,28.318068027496338
97,-1,0.10474831162719056,-1.6490799188613892,0.8864560723304749,-1.215486764907837,28.648847818374634
98,1,0.154163409024477,1.0041640996932983,1.3433665037155151,1.6645336151123047,28.993628978729248
99,0,0.15646635102374212,0.10819791257381439,0.02368348278105259,0.11179140210151672,29.33219003677368
100,1,0.18363265842199325,1.1443783044815063,1.1141886711120605,1.6918914318084717,75.26202487945557
101,-1,0.16272457502782345,-0.8845981359481812,1.249308466911316,-0.2688211500644684,75.61528086662292
102,-1,0.1316225485255321,-1.814650535583496,1.5010037422180176,-1.076827883720398,75.98032188415527
103,-1,0.15285282107916745,-0.5648799538612366,0.7709957957267761,-0.18325424194335938,76.32494974136353
104,-1,0.12950092256069184,-0.9801881313323975,0.8144084811210632,-0.5843874216079712,76.67964696884155
105,1,0.13982788764405996,1.3099042917019688e-07,1.2074215412139893,0.6037108898162842,77.02180576324463
106,1,0.1445100743210677,0.6236966848373413,1.2205004692077637,1.2297005653381348,77.36561799049377
107,1,0.15553712344595363,1.218801498413086,1.1022108793258667,1.757665991783142,77.72826504707336
108,1,0.137445337751082,0.7855803370475769,1.069509506225586,1.3114742040634155,78.09361600875854
109,1,0.1405290408858231,1.273417353630066,0.8663541078567505,1.6948950290679932,78.45919275283813
110,1,0.14645682094064918,0.9141631722450256,0.8437721729278564,1.3233489990234375,78.83679795265198
111,-1,0.19231578628673698,-0.1080511063337326,1.522676944732666,0.6505317687988281,79.1958749294281
112,0,0.17487314566969872,-0.2242167592048645,0.09912558645009995,-0.18169718980789185,79.56688904762268
113,-1,0.140323934171881,-0.9874433279037476,1.1362032890319824,-0.4295342266559601,79.93738508224487
114,1,0.14257724359631538,1.0597548484802246,0.6022394895553589,1.3511245250701904,80.31269001960754
115,1,0.14015570698039873,0.6198013424873352,0.8126121163368225,1.0160884857177734,80.51355385780334
116,1,0.15109629008699865,0.6407962441444397,0.538654625415802,0.9017654061317444,80.88206386566162
117,-1,0.1422064610044746,-0.7643048763275146,1.3218111991882324,-0.11137190461158752,81.07597804069519
118,1,0.14276717456452775,0.09890076518058777,0.687590479850769,0.43891894817352295,81.44715809822083
119,-1,0.15970914427410154,-0.8725315928459167,1.404380440711975,-0.17810218036174774,81.82465291023254
120,1,0.18498376504901579,0.11366883665323257,0.5349521040916443,0.37733194231987,82.20547580718994
121,-1,0.1623808518052101,-0.8357790112495422,1.4223583936691284,-0.1351824253797531,82.59002590179443
122,1,0.15163515663395324,0.953805148601532,0.6600700616836548,1.2727645635604858,82.98221397399902
123,1,0.1393184387125075,9.831029501583544e-08,0.6801078915596008,0.3400540351867676,83.364413022995
124,0,0.1739799449634221,-0.3151947557926178,0.06907019764184952,-0.29068702459335327,83.75582385063171
125,-1,0.15633752242182242,-1.375436782836914,1.4178600311279297,-0.6749007105827332,84.14676594734192
126,1,0.16055244579911232,0.7476527690887451,0.5584369897842407,1.0166981220245361,84.54091095924377
127,-1,0.1498941088862279,-0.49740350246429443,1.2310395240783691,0.11388258635997772,84.93429780006409
128,1,0.12161436770111322,2.102848768234253,0.6808305382728577,2.4342117309570312,85.32491874694824
129,1,0.12749174858132997,0.9462350606918335,0.6491008996963501,1.2567040920257568,85.73191499710083
130,-1,0.1713143941015005,-0.20232176780700684,1.9021247625350952,0.7449871897697449,85.9267349243164
131,-1,0.173256798675566,-1.3907950346947473e-07,1.3611631393432617,0.6805814504623413,86.32794094085693
132,1,0.1668380329056698,0.30822330713272095,0.6969600319862366,0.6494748592376709,86.51497983932495
133,-1,0.1574866700385298,-1.2784672975540161,1.4354195594787598,-0.5692619681358337,87.5532238483429
134,1,0.18483234271407128,0.45975416898727417,0.7802965641021729,0.8419815301895142,87.95526885986328
135,0,0.19061738774180412,-0.024421200156211853,0.0006496781134046614,-0.031225459650158882,88.37095189094543
136,1,0.16119872164484617,1.027075171470642,0.8074725270271301,1.4175904989242554,88.79945302009583
137,0,0.15237770908895662,0.046257276087999344,0.0013049398548901081,0.042527761310338974,89.2153570652008
138,1,0.1516359948686191,0.8757621049880981,0.6964361667633057,1.2140381336212158,89.63846683502197
139,1,0.15873769391328096,0.899426281452179,0.7904013395309448,1.2829455137252808,90.07433772087097
140,-1,0.15829673962933677,-0.6531797647476196,1.4593640565872192,0.0693008229136467,90.49567174911499
141,-1,0.16983939469274548,-1.3509128093719482,1.1683610677719116,-0.7781559228897095,90.93261790275574
142,1,0.1546061437796144,0.27965936064720154,0.48715710639953613,0.5183250904083252,91.12120985984802
143,1,0.15878480198708447,1.0351674006869871e-07,0.7540518045425415,0.3770259916782379,91.54740309715271
144,1,0.13931935337005238,0.14069654047489166,0.550387978553772,0.4116799235343933,91.73051691055298
145,0,0.15826782805694117,-0.14326739311218262,0.013818912208080292,-0.14834094047546387,92.18020796775818
146,1,0.16129792630672454,0.564609706401825,0.39428120851516724,0.75225830078125,92.62613892555237
147,1,0.1660668351820537,0.5220656394958496,0.5216534733772278,0.7757189869880676,93.07682394981384
148,1,0.2123979410954884,0.7908276319503784,0.40616825222969055,0.9852737784385681,93.52863693237305
149,1,0.1434992806187698,0.808265209197998,0.5855950713157654,1.0904804468154907,93.97636485099792
150,1,0.14386870164205046,0.5349751710891724,0.24472375214099884,0.6482218503952026,94.4235668182373
151,-1,0.142485455849341,-1.00283944606781,1.4993840456008911,-0.26420027017593384,94.88209104537964
152,1,0.16525260454842022,0.2584608197212219,0.29113978147506714,0.3962511122226715,95.33930611610413
153,0,0.1722281528888522,-0.39788302779197693,0.06726167351007462,-0.3765079081058502,95.81539273262024
154,1,0.11480628710705787,1.6487804651260376,0.32838836312294006,1.7979192733764648,96.26606583595276
155,0,0.16621414078947375,-0.3849225342273712,0.18694056570529938,-0.29575690627098083,96.45790910720825
156,1,0.16153942183074024,0.3220915198326111,0.2516959309577942,0.4375198781490326,96.93492293357849
157,-1,0.16988104273165974,-1.2280346155166626,2.344632387161255,-0.06332334876060486,97.12951993942261
158,1,0.17463543452322483,0.14571283757686615,0.27227136492729187,0.2776492238044739,97.60378694534302
159,0,0.14118548515526688,-0.15910604596138,0.06998801976442337,-0.13234266638755798,98.08446598052979
160,1,0.13674375457423074,0.2868896722793579,0.10689793527126312,0.32911139726638794,98.5713050365448
161,1,0.1512808277138642,1.3364884853363037,0.6048521995544434,1.62306547164917,99.06093907356262
162,1,0.15622238307777378,0.45303425192832947,0.11804284155368805,0.5010053515434265,99.56024885177612
163,1,0.15343018879907,0.756825864315033,0.5062545537948608,0.9975295066833496,100.06533408164978
164,1,0.16003749116852478,0.527378499507904,0.13626991212368011,0.581121027469635,100.57203793525696
165,0,0.1642902842589787,-0.5923132300376892,0.17892682552337646,-0.5143677592277527,101.0763647556305
166,-1,0.1778390109539032,-1.954379677772522,2.377243757247925,-0.7749720811843872,101.27373695373535
167,-1,0.16172796607978882,-2.308549404144287,1.669124960899353,-1.4938695430755615,101.75716376304626
168,1,0.15880897967144847,5.516935175364779e-08,0.21417835354804993,0.10708922892808914,102.24584674835205
169,1,0.17272058304618387,0.46618083119392395,0.4499235451221466,0.6828684210777283,102.43714380264282
170,1,0.16705492724265372,0.5499049425125122,0.3835691213607788,0.73305743932724,102.9479010105133
171,1,0.1357265324464866,0.6601890325546265,0.5405393242835999,0.919069766998291,103.46606397628784
172,0,0.1397389624800001,-0.685374915599823,0.23171135783195496,-0.5827476978302002,103.98991394042969
173,1,0.18136054474641294,0.38788893818855286,0.37979209423065186,0.5698031783103943,104.18444991111755
174,0,0.14890062838400664,-0.7536582946777344,0.26674193143844604,-0.6377191543579102,104.7280421257019
175,1,0.16654148415939227,0.7495288848876953,0.33862772583961487,0.9043437838554382,105.27196097373962
176,1,0.14087496718039383,0.8562397360801697,0.2897742688655853,0.9869633316993713,105.81796383857727
177,1,0.1634154485804694,0.3498500883579254,0.2148112952709198,0.44903358817100525,106.01404690742493
178,-1,0.1590965140078749,-1.406407117843628,2.592038869857788,-0.11909505724906921,106.5643379688263
179,1,0.16175414911574787,0.8497171401977539,0.42585238814353943,1.051602840423584,107.123850107193
180,1,0.16050867526194987,0.5812290906906128,0.177287295460701,0.6537042856216431,107.33633995056152
181,-1,0.17627434272851264,-1.4033653736114502,2.382171154022217,-0.21821919083595276,107.90546989440918
182,-1,0.16367003554478288,-1.7577085031916795e-07,2.174069881439209,1.087034821510315,108.08352494239807
183,1,0.13239170509305867,0.32207196950912476,0.5216410756111145,0.5775034427642822,108.65420889854431
184,-1,0.18407049123197794,-1.4846311807632446,1.9741909503936768,-0.5082947611808777,109.24022197723389
185,0,0.17458796997865042,-0.24131813645362854,0.03188418224453926,-0.2368968427181244,109.83544492721558
186,1,0.16692083509582462,8.053171285382632e-08,0.4564121961593628,0.22820617258548737,110.02224087715149
187,1,0.14070110056887974,0.35341590642929077,0.37330806255340576,0.5338073372840881,110.6098358631134
188,-1,0.16134751002703393,-0.7788206338882446,1.8257684707641602,0.12596431374549866,111.20828986167908
189,-1,0.17506112496961246,-1.6436524674645625e-07,1.9010790586471558,0.9505393505096436,111.81101298332214
190,1,0.1358432983132926,0.49741098284721375,0.8314930200576782,0.9082318544387817,111.9989447593689
191,1,0.14941841550171375,0.7845664024353027,0.602400004863739,1.0743299722671509,112.61895203590393
192,1,0.16601867533542894,1.1637413876997016e-07,0.953016996383667,0.47650861740112305,112.80020475387573
193,1,0.17823962878548738,8.182605171214163e-08,0.4714351296424866,0.23571763932704926,113.4276328086853
194,1,0.1429416780524394,0.9861301779747009,0.5187514424324036,1.2361584901809692,113.61558485031128
195,-1,0.16313104178099072,-0.17836453020572662,1.5879846811294556,0.6125877499580383,114.2596800327301
196,1,0.16899598762392998,0.3289826214313507,0.49773970246315,0.571287989616394,114.9054811000824
197,1,0.14305806192843354,0.5718570351600647,0.44964805245399475,0.7884174585342407,115.55939793586731
198,1,0.14740284487153543,0.192160964012146,0.3830561935901642,0.37864816188812256,115.74499273300171
199,1,0.1464158433544285,0.3638293743133545,0.33953866362571716,0.5261226296424866,116.40998482704163
200,1,0.14515209857906614,0.4838135838508606,0.5448434948921204,0.7485901713371277,162.9406988620758
201,-1,0.14426526591620026,-0.8253726363182068,1.5362497568130493,-0.06643412262201309,163.14586997032166
202,1,0.14976112120267418,0.888927161693573,0.24236087501049042,0.9969795346260071,163.8559808731079
203,1,0.15652765740047803,0.08518814295530319,0.24269957840442657,0.2026921957731247,164.54751086235046
204,1,0.15155358112284115,1.1475576162338257,0.3363153338432312,1.3022639751434326,165.26694583892822
205,1,0.15479323044419288,0.4706573784351349,0.44249215722084045,0.6850032806396484,165.46430802345276
206,-1,0.1748367767123615,-0.3106263279914856,1.9582427740097046,0.6642339825630188,166.18642210960388
207,0,0.11201614672035883,-0.8836671710014343,0.22320403158664703,-0.7830565571784973,166.37306880950928
208,1,0.1736328317650727,0.6811081171035767,0.32308244705200195,0.8348643183708191,167.14860486984253
209,1,0.1784955069203587,0.28237369656562805,0.3085673749446869,0.42877522110939026,167.89857172966003
210,1,0.1479393873984615,0.7539712190628052,0.3133900761604309,0.8976873755455017,168.12269496917725
211,1,0.16502122314912931,0.48478567600250244,0.4382838010787964,0.6927714943885803,168.88956809043884
212,1,0.15892498195171356,0.20235475897789001,0.15040309727191925,0.2698551416397095,169.08619594573975
213,1,0.1666852594776587,0.12996068596839905,0.2004767656326294,0.2256716638803482,169.86722588539124
214,1,0.16456508004304135,3.7217201764860874e-08,0.09746997058391571,0.04873502254486084,170.0510549545288
215,0,0.19646559127916893,-0.490511417388916,0.2911078631877899,-0.35467150807380676,170.86607789993286
216,1,0.1665927701526218,0.27385950088500977,0.09500814974308014,0.30997970700263977,171.72448182106018
217,1,0.15389203017248826,0.37604430317878723,0.25609931349754333,0.4952196776866913,172.56191897392273
218,1,0.09523694170638919,0.9544355869293213,0.11609560251235962,0.9941264390945435,172.7996790409088
219,-1,0.15599010060682442,-2.0091758301532536e-07,2.8408751487731934,1.4204373359680176,173.62541794776917
220,1,0.15296236031195698,0.11262819916009903,0.11361465603113174,0.16476763784885406,174.46226596832275
221,0,0.19249013928990616,-0.6161579489707947,0.19734077155590057,-0.5279699563980103,174.69695281982422
222,1,0.1549330901573686,0.3208131492137909,0.14032582938671112,0.3833611309528351,175.59244298934937
223,0,0.1735102998445163,-0.6927621960639954,0.2680302560329437,-0.5725561380386353,175.84190893173218
224,1,0.1978066527482235,0.26103347539901733,0.1783105432987213,0.34497353434562683,176.72609186172485
225,1,0.13115549760146272,0.8368715047836304,0.3401030898094177,0.9928390979766846,177.6254699230194
226,-1,0.13349732639534131,-2.952181339263916,2.4715349674224854,-1.729561448097229,178.50656294822693
227,-1,0.18034712289060864,-1.2750210762023926,2.1891632080078125,-0.1872541308403015,179.39523100852966
228,0,0.1719958135444257,-0.7785556316375732,0.2617340683937073,-0.6562658548355103,180.3119478225708
229,1,0.17617225579240106,8.085360292398036e-08,0.4600861668586731,0.23004315793514252,180.5340061187744
230,1,0.15347479028361186,0.6209502220153809,0.35439515113830566,0.7863544821739197,181.4375638961792
231,1,0.13061788698865306,0.7648307681083679,0.36511221528053284,0.9330162405967712,181.66896176338196
232,1,0.1742901977370767,0.24182604253292084,0.40139827132225037,0.4353594183921814,182.5941038131714
233,0,0.17564234002069992,-0.03607386350631714,0.08245870471000671,0.0017938381060957909,183.50545382499695
234,1,0.19853930941058529,0.36460959911346436,0.15833403170108795,0.4352923631668091,184.42484378814697
235,1,0.17059896367065835,0.12394367158412933,0.7095758318901062,0.47500091791152954,184.63429880142212
236,1,0.15873335767537355,6.698866172882845e-08,0.31577837467193604,0.1578892469406128,185.56059098243713
237,1,0.19418314801795142,0.5192083716392517,0.40188539028167725,0.7096940875053406,185.78663897514343
238,-1,0.14501579388072997,-4.1896209716796875,2.503896713256836,-2.950225591659546,186.64047384262085
239,-1,0.16371264879126102,-1.7177390532197023e-07,2.076319456100464,1.0381596088409424,187.4876480102539
240,-1,0.17439728882163763,-1.7088003158569336,2.083937168121338,-0.6741219162940979,187.69298577308655
241,1,0.16977963648322555,0.44506940245628357,0.32328423857688904,0.5966723561286926,188.59834504127502
242,1,0.18437631608861865,0.09165297448635101,0.37690818309783936,0.2763732075691223,189.46485781669617
243,1,0.17603998609951566,0.3359560966491699,0.4380188584327698,0.5477787256240845,190.57574796676636
244,1,0.19680640370481545,0.5129989981651306,0.3874097764492035,0.6972461938858032,190.80573892593384
245,1,0.19546063046436757,8.825735164919024e-08,0.5481274724006653,0.2740638256072998,191.75703978538513
246,1,0.1827387914738872,0.010602693073451519,0.3950589597225189,0.20728766918182373,193.04042983055115
247,0,0.18782730645367077,-0.1595577597618103,0.15211838483810425,-0.09049352258443832,193.45331597328186
248,1,0.18660423276679858,0.24492789804935455,0.24849441647529602,0.35949650406837463,194.37389969825745
249,1,0.18449016524986786,5.927918067527571e-08,0.24729064106941223,0.12364538013935089,195.26821088790894
250,1,0.16911983624514607,0.3011786639690399,0.21842101216316223,0.4007759690284729,199.9757969379425
251,0,0.1719949817394509,-0.2471279501914978,0.2675337493419647,-0.11710423231124878,200.219957113266
252,1,0.18348616510629653,0.1881256401538849,0.15727761387825012,0.25910401344299316,200.47143983840942
253,1,0.1966304139179342,0.09489947557449341,0.21395094692707062,0.19796234369277954,201.48023509979248
254,1,0.1705146561743635,0.04877107962965965,0.1390323042869568,0.11479056626558304,204.94480800628662
255,1,0.1810941513006886,0.5423763990402222,0.19984500110149384,0.6314701437950134,205.88746976852417
256,1,0.16447342841914206,0.7010486721992493,0.13890287280082703,0.7610017657279968,206.09343791007996
257,1,0.18928727801098968,0.27307069301605225,0.30287081003189087,0.42037078738212585,207.14719700813293
258,1,0.20512849166989328,0.10683116316795349,0.07179979979991913,0.13671313226222992,208.09795904159546
259,-1,0.1884537169879133,-0.2560202479362488,2.4421653747558594,0.9612277746200562,209.05364680290222
260,1,0.18547762027292541,0.01885201595723629,0.09332863986492157,0.06328538805246353,209.26835107803345
261,-1,0.1833045370876789,-0.6363484263420105,2.3006136417388916,0.5056970119476318,210.2533688545227
262,1,0.188784527243115,3.97206960656149e-08,0.11102313548326492,0.055511608719825745,211.2012128829956
263,1,0.19675297629745567,0.24871860444545746,0.43253281712532043,0.45774462819099426,211.42045187950134
264,1,0.17997109036772482,0.6237858533859253,0.1113009825348854,0.6594749093055725,212.39339399337769
265,1,0.1684980732114876,0.4024158716201782,0.2501077353954315,0.5195096731185913,213.39637207984924
266,1,0.1755210988675103,0.032906655222177505,0.07144912332296371,0.0652928575873375,214.43115711212158
267,-1,0.1631172273088904,-0.6193031072616577,1.803878664970398,0.27511999011039734,215.47370886802673
268,1,0.19429198766334188,0.20033760368824005,0.07270411401987076,0.2269267737865448,216.50365281105042
269,1,0.190561700499419,0.31791383028030396,0.43950968980789185,0.5329067707061768,216.72887992858887
270,1,0.17815668922331598,0.2634240686893463,0.049555711448192596,0.2761939465999603,217.76718401908875
271,1,0.15064156459023556,1.1058021783828735,0.23808825016021729,1.2110782861709595,218.80825400352478
272,1,0.22873536226424304,3.056142006130358e-08,0.06574994325637817,0.032875001430511475,219.86645579338074
273,1,0.19419693640049765,0.06091625615954399,0.24533013999462128,0.18033716082572937,220.88487195968628
274,1,0.1825524472138461,0.049960821866989136,0.04846467450261116,0.0680731013417244,221.91570210456848
275,1,0.1738365525379777,0.45062193274497986,0.14436295628547668,0.5112877488136292,222.22974705696106
276,1,0.1709961796445506,0.14950205385684967,0.07505165040493011,0.17689009010791779,223.27802777290344
277,-1,0.2120145320892334,-1.1731281280517578,2.9217002391815186,0.281650573015213,224.35734295845032
278,0,0.2020823879965714,-0.6060041189193726,0.7210267186164856,-0.25251761078834534,224.61205887794495
279,1,0.15512451405326524,0.12626764178276062,0.11360406130552292,0.17784173786640167,225.65529775619507
280,1,0.17302377565818675,0.11090896278619766,0.07205048203468323,0.14120841026306152,226.74955081939697
281,0,0.1634172607651528,-0.5833231806755066,0.43011531233787537,-0.37466633319854736,227.81158995628357
282,1,0.17789523803762028,0.14979402720928192,0.03548045828938484,0.15823239088058472,228.050635099411
283,0,0.19905695138555585,-7.960714754062792e-08,0.44597482681274414,0.2229873389005661,230.46093893051147
284,1,0.19511798449925014,0.1903369128704071,0.08050958812236786,0.2220410704612732,230.67813992500305
